customer_id,primary_country,recency_days,frequency_orders,monetary_revenue,rfm_segment
15424,United Kingdom,246,2,383.34000000000003,Hibernating
14304,United Kingdom,214,1,383.45,Hibernating
15440,United Kingdom,46,3,383.68,Repeat Active
12515,Italy,345,1,383.7,Hibernating
17189,United Kingdom,98,2,383.75,Occasional At Risk
13833,United Kingdom,151,1,383.85,Occasional At Risk
12733,USA,226,1,383.95,Hibernating
15274,United Kingdom,10,1,383.99,New / One-time Recent
16982,United Kingdom,52,1,384.06,New / One-time Recent
17205,United Kingdom,45,1,384.08,New / One-time Recent
16204,United Kingdom,15,1,384.18,New / One-time Recent
17357,United Kingdom,16,2,384.39,Repeat Active
13919,Denmark,51,2,384.81,Repeat Active
17711,United Kingdom,2,2,385.1,Repeat Active
13821,United Kingdom,136,2,385.64,Occasional At Risk
14779,United Kingdom,272,3,386.15,Hibernating
17614,United Kingdom,49,1,386.32,New / One-time Recent
15664,United Kingdom,42,1,386.43,New / One-time Recent
14114,United Kingdom,265,2,386.53,Hibernating
17595,United Kingdom,4,2,386.69000000000005,Repeat Active
14869,United Kingdom,95,1,387.06,Occasional At Risk
17508,Greece,272,1,387.31,Hibernating
13673,United Kingdom,10,2,387.44,Repeat Active
14420,United Kingdom,91,1,387.52,Occasional At Risk
14538,United Kingdom,56,2,388.25,Repeat Active
17438,United Kingdom,245,1,388.45000000000005,Hibernating
13856,United Kingdom,160,3,388.5,Occasional At Risk
13899,United Kingdom,8,2,388.52,Repeat Active
15592,United Kingdom,38,1,388.58,New / One-time Recent
12690,France,197,1,389.01,Hibernating
15847,United Kingdom,30,2,389.27,Repeat Active
16250,United Kingdom,253,2,389.44,Hibernating
13345,United Kingdom,279,1,389.5,Hibernating
13873,United Kingdom,111,3,389.6,Occasional At Risk
14752,United Kingdom,35,1,389.64,New / One-time Recent
17379,United Kingdom,3,1,389.72,New / One-time Recent
18024,United Kingdom,144,2,389.78,Occasional At Risk
12982,United Kingdom,234,1,390.54,Hibernating
16917,United Kingdom,268,1,391.52,Hibernating
15837,United Kingdom,56,1,391.98,New / One-time Recent
16010,United Kingdom,237,3,392.40000000000003,Hibernating
14670,United Kingdom,272,2,392.86,Hibernating
16038,United Kingdom,169,2,393.33,Occasional At Risk
14600,United Kingdom,297,1,393.33000000000004,Hibernating
17226,United Kingdom,300,1,393.49,Hibernating
15345,United Kingdom,37,1,393.54,New / One-time Recent
15264,United Kingdom,56,1,393.74,New / One-time Recent
15386,United Kingdom,178,1,394.14,Occasional At Risk
16207,United Kingdom,17,1,394.38,New / One-time Recent
14619,United Kingdom,237,1,394.44,Hibernating
17603,United Kingdom,70,1,394.72,New / One-time Recent
17566,United Kingdom,17,1,394.82,New / One-time Recent
16354,United Kingdom,55,2,395.8,Repeat Active
18067,United Kingdom,32,1,396.33,New / One-time Recent
17486,United Kingdom,253,1,396.87,Hibernating
14904,United Kingdom,17,1,396.96,New / One-time Recent
13594,United Kingdom,44,1,396.97,New / One-time Recent
12824,United Kingdom,51,1,397.12,New / One-time Recent
17926,United Kingdom,125,2,397.29,Occasional At Risk
15429,United Kingdom,18,2,397.35,Repeat Active
15967,United Kingdom,15,2,397.68,Repeat Active
12508,France,18,2,397.88,Repeat Active
13352,United Kingdom,52,1,397.97999999999996,New / One-time Recent
15522,United Kingdom,24,2,397.99,Repeat Active
17052,United Kingdom,20,1,399.09,New / One-time Recent
13255,United Kingdom,1,2,399.51,Repeat Active
18164,United Kingdom,29,1,399.65000000000003,New / One-time Recent
17375,United Kingdom,191,3,400.1,Hibernating
12792,Portugal,248,1,400.53999999999996,Hibernating
16198,United Kingdom,67,1,400.68100000000004,New / One-time Recent
14720,United Kingdom,81,2,401.13,Repeat Active
15158,United Kingdom,37,1,401.40000000000003,New / One-time Recent
12386,Australia,329,2,401.9,Hibernating
15184,United Kingdom,21,2,402.2,Repeat Active
18036,United Kingdom,24,3,403.12,Repeat Active
15221,United Kingdom,358,1,403.25,Hibernating
17431,United Kingdom,305,1,403.3,Hibernating
12498,Germany,13,3,403.70000000000005,Repeat Active
16484,United Kingdom,165,2,404.3,Occasional At Risk
16319,United Kingdom,209,1,404.40000000000003,Hibernating
15938,United Kingdom,104,5,404.58000000000004,High-Value At Risk
15012,United Kingdom,45,2,405.03999999999996,Repeat Active
12922,United Kingdom,153,1,405.38,Occasional At Risk
14616,United Kingdom,234,3,406.08000000000004,Hibernating
15342,United Kingdom,121,1,406.09,Occasional At Risk
16947,United Kingdom,227,1,406.48,Hibernating
15127,United Kingdom,57,1,406.53,New / One-time Recent
16399,United Kingdom,11,2,408.02,Repeat Active
17931,United Kingdom,126,2,408.36,Occasional At Risk
16324,United Kingdom,120,3,408.59000000000003,Occasional At Risk
16629,United Kingdom,65,2,408.63,Repeat Active
17913,United Kingdom,50,2,408.65,Repeat Active
15269,United Kingdom,15,1,408.8,New / One-time Recent
16018,United Kingdom,31,2,408.9,Repeat Active
17666,United Kingdom,57,1,409.08,New / One-time Recent
16243,United Kingdom,25,2,409.1,Repeat Active
15225,United Kingdom,226,1,409.40000000000003,Hibernating
12990,United Kingdom,23,3,409.5,Repeat Active
14348,United Kingdom,252,1,409.57,Hibernating
13827,United Kingdom,49,3,409.79999999999995,Repeat Active
14048,United Kingdom,297,1,409.93,Hibernating
15695,United Kingdom,258,2,409.98,Hibernating
15099,United Kingdom,76,1,410.48,New / One-time Recent
15186,United Kingdom,6,2,411.41,Repeat Active
16272,United Kingdom,108,2,411.70000000000005,Occasional At Risk
15523,United Kingdom,76,1,412.01000000000005,New / One-time Recent
14620,United Kingdom,197,2,412.78,Hibernating
17134,United Kingdom,98,2,413.2,Occasional At Risk
16834,United Kingdom,219,1,413.46,Hibernating
13974,United Kingdom,41,1,413.59000000000003,New / One-time Recent
17483,United Kingdom,57,3,414.04,Repeat Active
16239,United Kingdom,48,2,414.2,Repeat Active
15994,United Kingdom,46,1,414.27,New / One-time Recent
12993,United Kingdom,15,4,414.76,Repeat Active
14998,United Kingdom,162,2,414.87,Occasional At Risk
16795,United Kingdom,357,1,414.88,Hibernating
18001,United Kingdom,4,2,415.13,Repeat Active
14333,United Kingdom,59,1,415.2,New / One-time Recent
15725,United Kingdom,7,1,415.25,New / One-time Recent
12580,Germany,238,1,415.7,Hibernating
12930,United Kingdom,70,2,415.8,Repeat Active
14139,United Kingdom,38,1,415.82,New / One-time Recent
15803,United Kingdom,43,1,415.82,New / One-time Recent
13085,United Kingdom,149,2,416.08000000000004,Occasional At Risk
17631,United Kingdom,129,2,416.5,Occasional At Risk
16957,United Kingdom,231,2,416.64,Hibernating
15935,United Kingdom,231,2,416.86,Hibernating
17223,United Kingdom,302,2,416.89,Hibernating
13889,United Kingdom,84,1,416.90000000000003,New / One-time Recent
16816,United Kingdom,95,4,417.06,Occasional At Risk
13166,United Kingdom,275,1,417.2,Hibernating
17392,United Kingdom,298,2,417.27,Hibernating
12833,United Kingdom,137,1,417.38,Occasional At Risk
16737,United Kingdom,45,1,417.59999999999997,New / One-time Recent
13615,United Kingdom,310,1,417.69,Hibernating
17701,United Kingdom,244,1,417.95,Hibernating
12593,France,100,3,418.1,Occasional At Risk
17371,United Kingdom,9,3,418.4,Repeat Active
18034,United Kingdom,13,2,418.67999999999995,Repeat Active
16759,United Kingdom,22,2,418.84999999999997,Repeat Active
15361,United Kingdom,353,1,418.92,Hibernating
14124,United Kingdom,76,1,419.58,New / One-time Recent
15889,United Kingdom,148,2,420.07,Occasional At Risk
15206,United Kingdom,2,4,420.3,Repeat Active
14757,United Kingdom,67,1,420.5,New / One-time Recent
18106,United Kingdom,321,1,421.9,Hibernating
16780,United Kingdom,92,2,422.24,Occasional At Risk
13140,United Kingdom,100,3,422.47,Occasional At Risk
15568,United Kingdom,36,2,422.52,Repeat Active
18240,United Kingdom,38,1,422.58,New / One-time Recent
16689,United Kingdom,67,2,422.6,Repeat Active
13473,United Kingdom,52,2,422.64,Repeat Active
17525,United Kingdom,351,1,422.70000000000005,Hibernating
14157,United Kingdom,11,2,424.89,Repeat Active
15639,United Kingdom,126,1,425.32,Occasional At Risk
14288,United Kingdom,205,1,426.6,Hibernating
15930,United Kingdom,59,1,426.63,New / One-time Recent
12802,Netherlands,178,1,427.58,Occasional At Risk
12740,France,55,1,427.6,New / One-time Recent
15976,United Kingdom,157,2,427.64,Occasional At Risk
12403,Denmark,41,1,427.7,New / One-time Recent
12725,Italy,363,1,427.8,Hibernating
15360,United Kingdom,31,1,427.93,New / One-time Recent
17869,United Kingdom,99,5,428.18,High-Value At Risk
13602,United Kingdom,56,1,428.89,New / One-time Recent
15957,United Kingdom,23,1,428.89,New / One-time Recent
15553,United Kingdom,52,1,428.93,New / One-time Recent
15036,United Kingdom,64,3,429.56,Repeat Active
15230,United Kingdom,231,2,429.6,Hibernating
15450,United Kingdom,22,1,429.84,New / One-time Recent
16884,United Kingdom,29,2,429.84000000000003,Repeat Active
12795,Portugal,10,1,430.48,New / One-time Recent
13245,United Kingdom,42,1,430.5,New / One-time Recent
12452,Switzerland,8,2,430.57,Repeat Active
16881,United Kingdom,58,1,432.0,New / One-time Recent
16236,United Kingdom,70,1,432.2,New / One-time Recent
16442,United Kingdom,219,2,432.43,Hibernating
15550,United Kingdom,98,3,433.28,Occasional At Risk
17035,United Kingdom,237,2,433.53,Hibernating
12493,France,157,2,433.74,Occasional At Risk
14093,United Kingdom,4,1,433.86,New / One-time Recent
14460,United Kingdom,102,3,434.34,Occasional At Risk
15456,United Kingdom,275,3,434.59000000000003,Hibernating
16948,United Kingdom,130,3,435.02,Occasional At Risk
15551,United Kingdom,28,1,436.06,New / One-time Recent
16084,United Kingdom,291,1,436.18,Hibernating
12592,Germany,84,2,437.6,Repeat Active
16034,United Kingdom,188,3,437.7,Hibernating
12552,Italy,30,2,437.82,Repeat Active
14272,United Kingdom,65,2,437.96000000000004,Repeat Active
13358,United Kingdom,260,1,439.03000000000003,Hibernating
13359,United Kingdom,55,1,439.56,New / One-time Recent
16025,United Kingdom,21,1,439.65999999999997,New / One-time Recent
12391,Cyprus,13,1,439.66,New / One-time Recent
14022,United Kingdom,217,1,440.0,Hibernating
15524,United Kingdom,16,1,440.0,New / One-time Recent
18233,United Kingdom,317,1,440.0,Hibernating
15822,United Kingdom,351,1,440.2,Hibernating
12579,France,70,1,440.42,New / One-time Recent
18222,United Kingdom,84,1,443.0,New / One-time Recent
16404,United Kingdom,62,1,443.05,New / One-time Recent
14638,United Kingdom,42,1,443.6,New / One-time Recent
18006,United Kingdom,15,1,444.68,New / One-time Recent
17190,United Kingdom,50,2,444.74,Repeat Active
17370,United Kingdom,64,4,446.18,Repeat Active
14149,United Kingdom,212,1,446.62,Hibernating
15368,United Kingdom,13,1,446.94000000000005,New / One-time Recent
15646,United Kingdom,149,3,447.64000000000004,Occasional At Risk
14780,United Kingdom,46,2,447.68,Repeat Active
15739,United Kingdom,58,1,449.12,New / One-time Recent
12448,Spain,36,1,449.45,New / One-time Recent
13489,United Kingdom,97,4,449.52,Occasional At Risk
17040,United Kingdom,129,1,449.73,Occasional At Risk
16885,United Kingdom,7,3,450.40999999999997,Repeat Active
14173,United Kingdom,2,4,450.84000000000003,Repeat Active
15802,United Kingdom,134,1,451.42,Occasional At Risk
16574,United Kingdom,63,1,451.44,New / One-time Recent
12591,Italy,309,1,452.85,Hibernating
14184,United Kingdom,58,1,452.89,New / One-time Recent
18071,United Kingdom,249,2,453.0,Hibernating
12729,France,105,1,453.01,Occasional At Risk
18158,United Kingdom,1,2,453.4,Repeat Active
17564,United Kingdom,16,3,454.01,Repeat Active
15475,United Kingdom,69,1,454.11,New / One-time Recent
17140,United Kingdom,239,1,454.12,Hibernating
13485,United Kingdom,225,1,454.24,Hibernating
14335,Germany,8,2,454.86,Repeat Active
16529,United Kingdom,182,1,455.25,Hibernating
15585,United Kingdom,168,1,455.3,Occasional At Risk
14513,United Kingdom,92,3,455.59000000000003,Occasional At Risk
12999,United Kingdom,188,3,455.88,Hibernating
12564,France,253,1,456.9,Hibernating
13398,United Kingdom,184,1,457.34,Hibernating
12375,Finland,2,2,457.5,Repeat Active
15121,United Kingdom,42,2,457.71999999999997,Repeat Active
15092,United Kingdom,207,2,457.81000000000006,Hibernating
13506,United Kingdom,308,2,458.52,Hibernating
15754,United Kingdom,43,3,458.57,Repeat Active
17880,United Kingdom,356,1,458.92,Hibernating
16589,United Kingdom,63,3,459.24,Repeat Active
12355,Bahrain,206,1,459.4,Hibernating
12491,France,30,1,460.40000000000003,New / One-time Recent
16805,United Kingdom,165,2,460.59000000000003,Occasional At Risk
15344,United Kingdom,24,2,460.64,Repeat Active
16824,United Kingdom,7,2,460.64,Repeat Active
14470,United Kingdom,3,2,461.19,Repeat Active
12762,Portugal,17,1,461.59,New / One-time Recent
14331,United Kingdom,116,2,462.66,Occasional At Risk
12945,United Kingdom,280,1,462.95,Hibernating
17964,United Kingdom,23,2,463.21,Repeat Active
14489,United Kingdom,199,1,463.38,Hibernating
17418,United Kingdom,34,2,463.46,Repeat Active
12787,Netherlands,1,3,463.65999999999997,Repeat Active
14967,United Kingdom,41,1,463.8,New / One-time Recent
15349,United Kingdom,150,2,463.90999999999997,Occasional At Risk
16586,United Kingdom,240,1,463.95,Hibernating
13928,United Kingdom,2,4,464.57,Repeat Active
16742,United Kingdom,38,1,464.9,New / One-time Recent
13248,United Kingdom,116,2,465.67999999999995,Occasional At Risk
16504,United Kingdom,17,1,465.88,New / One-time Recent
14205,United Kingdom,8,2,466.70000000000005,Repeat Active
16374,United Kingdom,58,2,466.73,Repeat Active
13579,United Kingdom,6,2,467.03999999999996,Repeat Active
15468,United Kingdom,43,2,467.51,Repeat Active
13838,United Kingdom,109,3,467.53999999999996,Occasional At Risk
14029,United Kingdom,55,2,467.65999999999997,Repeat Active
13822,United Kingdom,32,1,468.38,New / One-time Recent
13171,United Kingdom,13,3,468.40999999999997,Repeat Active
15525,United Kingdom,9,2,468.69,Repeat Active
14896,United Kingdom,196,2,468.77000000000004,Hibernating
15557,United Kingdom,20,1,468.91,New / One-time Recent
15026,United Kingdom,72,3,469.0,Repeat Active
14431,United Kingdom,294,1,470.36,Hibernating
15963,United Kingdom,11,2,470.76,Repeat Active
13066,United Kingdom,16,2,470.8,Repeat Active
15721,United Kingdom,3,1,471.40000000000003,New / One-time Recent
13558,United Kingdom,15,3,471.84,Repeat Active
14013,United Kingdom,102,3,473.02,Occasional At Risk
15780,United Kingdom,175,3,475.28000000000003,Occasional At Risk
14497,United Kingdom,301,1,475.37,Hibernating
14853,United Kingdom,16,2,475.8,Repeat Active
15507,United Kingdom,163,1,475.86,Occasional At Risk
18176,United Kingdom,350,1,476.35,Hibernating
12447,Belgium,235,1,476.49,Hibernating
15907,United Kingdom,168,2,477.59000000000003,Occasional At Risk
14320,United Kingdom,198,2,477.78999999999996,Hibernating
13092,United Kingdom,62,5,477.83,Loyal Active
16693,United Kingdom,60,2,477.86,Repeat Active
12644,Germany,121,1,477.91,Occasional At Risk
16768,United Kingdom,39,3,478.09000000000003,Repeat Active
15589,United Kingdom,247,3,478.53,Hibernating
15053,United Kingdom,148,2,478.6,Occasional At Risk
16008,United Kingdom,15,3,478.78,Repeat Active
16812,United Kingdom,352,1,479.35,Hibernating
17555,United Kingdom,11,2,480.31,Repeat Active
15006,United Kingdom,43,1,480.38,New / One-time Recent
15091,United Kingdom,59,1,480.71,New / One-time Recent
14130,United Kingdom,311,1,480.91,Hibernating
13176,United Kingdom,38,1,481.49,New / One-time Recent
18216,United Kingdom,23,1,481.75,New / One-time Recent
12504,Germany,10,2,482.04999999999995,Repeat Active
17950,United Kingdom,64,3,482.2,Repeat Active
16603,United Kingdom,66,2,482.47,Repeat Active
17883,United Kingdom,6,3,483.15000000000003,Repeat Active
14450,United Kingdom,172,3,483.25,Occasional At Risk
14147,United Kingdom,70,2,483.40000000000003,Repeat Active
12808,Portugal,28,3,483.65000000000003,Repeat Active
14958,United Kingdom,139,3,483.72999999999996,Occasional At Risk
13531,United Kingdom,197,2,483.79999999999995,Hibernating
16518,United Kingdom,53,2,484.32,Repeat Active
16999,United Kingdom,15,2,484.82000000000005,Repeat Active
12358,Austria,142,1,484.86,Occasional At Risk
15109,United Kingdom,237,1,484.95,Hibernating
12639,Sweden,230,1,486.1,Hibernating
15287,United Kingdom,14,2,486.69000000000005,Repeat Active
17453,United Kingdom,9,2,486.7199999999999,Repeat Active
13675,United Kingdom,143,2,486.82000000000005,Occasional At Risk
13338,United Kingdom,149,1,487.02000000000004,Occasional At Risk
16643,United Kingdom,237,1,487.51,Hibernating
15165,United Kingdom,365,1,487.75,Hibernating
14396,United Kingdom,57,2,487.99,Repeat Active
17361,United Kingdom,41,3,488.2,Repeat Active
12809,Portugal,169,1,489.31,Occasional At Risk
18074,United Kingdom,365,1,489.6,Hibernating
13311,United Kingdom,142,1,490.11,Occasional At Risk
14416,United Kingdom,14,2,490.22,Repeat Active
15000,United Kingdom,39,1,490.52,New / One-time Recent
14236,United Kingdom,72,2,490.86,Repeat Active
13732,United Kingdom,20,1,491.86,New / One-time Recent
15031,United Kingdom,22,3,492.61,Repeat Active
14270,United Kingdom,323,1,492.65000000000003,Hibernating
12763,Japan,130,2,494.08,Occasional At Risk
17333,United Kingdom,77,1,494.25,New / One-time Recent
16352,United Kingdom,9,2,494.44,Repeat Active
15448,United Kingdom,304,1,494.64,Hibernating
17374,United Kingdom,210,2,495.77,Hibernating
12904,United Kingdom,10,2,496.06,Repeat Active
15018,United Kingdom,30,3,496.21000000000004,Repeat Active
15300,United Kingdom,56,1,496.44,New / One-time Recent
12695,France,58,3,497.0,Repeat Active
16820,United Kingdom,87,1,497.61,New / One-time Recent
17298,United Kingdom,93,2,498.42,Occasional At Risk
17053,United Kingdom,122,1,498.48,Occasional At Risk
15142,United Kingdom,38,1,498.74,New / One-time Recent
16488,United Kingdom,25,3,498.8,Repeat Active
14681,United Kingdom,63,3,498.95,Repeat Active
15193,United Kingdom,52,1,499.32,New / One-time Recent
